ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_escola,id_escola_nome,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_media_padronizada,ideb,projecao
2007,BA,Bahia,2913309,Ichu,29140234,ESCOLA MUNICIPAL ALOISIO CEDRAZ,fundamental,iniciais (1-5),83.3,0.64184803,3.8845651,2.5,2.8
2009,BA,Bahia,2919108,Lamarão,29146631,EE - COLEGIO ESTADUAL SACO DO CORREIO - TEMPO INTEGRAL,fundamental,iniciais (1-5),58.8,0.63039899,3.918684,2.5,
2007,BA,Bahia,2900702,Alagoinhas,29149878,EE - COLEGIO ESTADUAL DOUTOR MAGALHAES NETO,fundamental,finais (6-9),64.5,0.64499998,3.9184999,2.5,2.7
2015,BA,Bahia,2900702,Alagoinhas,29150310,EE - COLEGIO ESTADUAL BRAZILINO VIEGAS,fundamental,finais (6-9),64.8,0.64811498,3.9333329,2.5,3.7
2011,BA,Bahia,2901908,Aporá,29151651,EE - COLEGIO ESTADUAL DOUTOR JAIRO AZI - DIST DE ITAMIRA,fundamental,finais (6-9),68.9,0.68065798,3.722333,2.5,2.8
2007,BA,Bahia,2927002,Rio Real,29154081,ESCOLA MUNICIPAL ANTONIO GUIMARAES DE CARVALHO,fundamental,finais (6-9),65.3,0.66222697,3.8423331,2.5,2.9
2009,BA,Bahia,2910602,Esplanada,29156963,COLEGIO MUNICIPAL DR ANTONIO CARLOS MAGALHAES,fundamental,finais (6-9),54.3,0.55387098,4.5890002,2.5,1.7
2019,BA,Bahia,2910602,Esplanada,29157277,ESCOLA MUNICIPAL SAO JOSE,fundamental,iniciais (1-5),63.8,0.56138402,4.4534039,2.5,5.0
2011,BA,Bahia,2910602,Esplanada,29157285,ESCOLA MUNICIPAL SAO SEBASTIAO,fundamental,iniciais (1-5),68.8,0.58091402,4.378931,2.5,3.8
2013,BA,Bahia,2917904,Jandaíra,29157676,ESCOLA MUNICIPAL JOANA ALMEIDA PINTO,fundamental,finais (6-9),75.1,0.74313903,3.3445001,2.5,2.9
2015,BA,Bahia,2901106,Amélia Rodrigues,29157730,COLEGIO MUNICIPAL GOVERNADOR LUIZ VIANA FILHO,fundamental,finais (6-9),53.7,0.52941197,4.7385001,2.5,4.2
2009,BA,Bahia,2915908,Itanagra,29159334,ESCOLA MUNICIPAL ALDEIA DOS CURUMINS,fundamental,iniciais (1-5),57.1,0.60002601,4.1900601,2.5,3.0
2007,BA,Bahia,2921005,Mata de São João,29160057,ESCOLA MUNICIPAL AMELIO BATISTA FILHO,fundamental,iniciais (1-5),74.3,0.76030898,3.224699,2.5,2.0
2015,BA,Bahia,2904902,Cachoeira,29163226,ESCOLA MUNICIPAL PADRE ALEXANDRE DE GUSMAO,fundamental,finais (6-9),75.2,0.73476201,3.3859999,2.5,3.2
2011,BA,Bahia,2911600,Governador Mangabeira,29166314,EE - COLEGIO ESTADUAL PROFESSOR EDGARD SANTOS,fundamental,finais (6-9),64.0,0.651124,3.8908329,2.5,3.1
2007,BA,Bahia,2920601,Maragogipe,29168660,ESCOLA DR ODILARDO UZEDA RODRIGUES,fundamental,iniciais (1-5),57.4,0.57284498,4.3880959,2.5,2.2
2013,BA,Bahia,2922300,Muritiba,29169429,ESCOLA SAO JOSE,fundamental,iniciais (1-5),72.2,0.722,3.4511819,2.5,3.8
2007,BA,Bahia,2929602,Sapeaçu,29174252,ESC DR ERALDO TINOCO,fundamental,finais (6-9),66.8,0.69915801,3.5645001,2.5,
2007,BA,Bahia,2929602,Sapeaçu,29174317,ESCOLA MUNICIPAL MAL HUMBERTO DE ALENCAR CASTELO BRANCO,fundamental,iniciais (1-5),69.9,0.699,3.5660911,2.5,2.0
2005,BA,Bahia,2905701,Camaçari,29175321,CENTRO EDUCACIONAL MONTEIRO LOBATO,fundamental,iniciais (1-5),56.3,0.525011,4.7234378,2.5,
2007,BA,Bahia,2905701,Camaçari,29175321,CENTRO EDUCACIONAL MONTEIRO LOBATO,fundamental,iniciais (1-5),77.0,0.60461003,4.134263,2.5,2.7
2007,BA,Bahia,2905701,Camaçari,29175844,ESCOLA MUNICIPAL ANISIO TEIXEIRA,fundamental,iniciais (1-5),69.4,0.60437101,4.1439528,2.5,2.5
2007,BA,Bahia,2905701,Camaçari,29175879,ESCOLA MUNICIPAL COSME DE FARIAS,fundamental,finais (6-9),56.2,0.57864201,4.346333,2.5,1.7
2005,BA,Bahia,2905701,Camaçari,29175909,ESCOLA MUNICIPAL NEUZA MENEZES BARRETO,fundamental,iniciais (1-5),59.2,0.59142399,4.1860571,2.5,
2013,BA,Bahia,2906501,Candeias,29176433,ESCOLA MUNICIPAL IVONICE COSTA SOTERO,fundamental,finais (6-9),67.1,0.60349703,4.152667,2.5,3.0
2009,BA,Bahia,2916104,Itaparica,29178002,ESCOLA MUNICIPAL RAIMUNDO SACRAMENTO,fundamental,finais (6-9),57.1,0.60063398,4.1451669,2.5,
2005,BA,Bahia,2919207,Lauro de Freitas,29178851,,fundamental,iniciais (1-5),67.9,0.60556,4.0810962,2.5,
2011,BA,Bahia,2927408,Salvador,29182719,EE - COLEGIO ESTADUAL FREDERICO COSTA,fundamental,finais (6-9),51.5,0.50317299,4.9733329,2.5,3.0
2017,BA,Bahia,2927408,Salvador,29185173,EE - COLEGIO ESTADUAL RAFAEL OLIVEIRA,medio,todos (1-4),73.7,0.740224,3.3598261,2.5,
2005,BA,Bahia,2927408,Salvador,29185793,ESCOLA MUNICIPAL JOIR BRASILEIRO,fundamental,finais (6-9),57.4,0.58077699,4.2701659,2.5,
2005,BA,Bahia,2927408,Salvador,29186471,ESCOLA MUNICIPAL TIRADENTES,fundamental,iniciais (1-5),59.5,0.59721798,4.1990418,2.5,
2005,BA,Bahia,2927408,Salvador,29186749,EE - ESCOLA OCRIDALINA MADUREIRA,fundamental,finais (6-9),61.2,0.634776,3.9545419,2.5,
2009,BA,Bahia,2927408,Salvador,29186935,EE - COLEGIO ESTADUAL PADRE JOSE VASCONCELOS,fundamental,iniciais (1-5),61.8,0.61799997,4.0401492,2.5,3.1
2007,BA,Bahia,2927408,Salvador,29187303,EE - COLEGIO ESTADUAL LUIZ FERNANDO MACEDO COSTA - TEMPO INTEGRAL,fundamental,finais (6-9),62.7,0.62724501,3.9666669,2.5,2.8
2007,BA,Bahia,2927408,Salvador,29188431,EE - ESCOLA ESTADUAL TEODORO SAMPAIO,fundamental,iniciais (1-5),63.8,0.57666701,4.414525,2.5,2.9
2007,BA,Bahia,2927408,Salvador,29189241,EE - COLEGIO ESTADUAL ANFRISIA SANTIAGO - TEMPO INTEGRAL,fundamental,finais (6-9),64.0,0.61355901,4.0993328,2.5,
2009,BA,Bahia,2927408,Salvador,29190142,,fundamental,finais (6-9),55.2,0.582672,4.2423329,2.5,
2005,BA,Bahia,2927408,Salvador,29190150,,fundamental,iniciais (1-5),59.6,0.60615802,4.132587,2.5,
2015,BA,Bahia,2927408,Salvador,29190363,EE - COLEGIO ESTADUAL CONSELHEIRO VICENTE PACHECO DE OLIVEIRA-TEMPO INTEGRAL,fundamental,finais (6-9),54.9,0.54287302,4.6485,2.5,3.9
2007,BA,Bahia,2927408,Salvador,29190754,EE - COLEGIO ESTADUAL DOUTOR JOAO PEDRO DOS SANTOS,fundamental,finais (6-9),61.7,0.62737,3.928,2.5,2.5
2013,BA,Bahia,2927408,Salvador,29191068,EE - COLEGIO ESTADUAL PINTO DE AGUIAR - TEMPO INTEGRAL,fundamental,finais (6-9),56.7,0.56744301,4.4841671,2.5,3.9
2011,BA,Bahia,2927408,Salvador,29191114,EE - COLEGIO ESTADUAL RUTH PACHECO,fundamental,finais (6-9),65.7,0.62969297,3.903167,2.5,3.7
2005,BA,Bahia,2927408,Salvador,29192030,EE - COLEGIO ESTADUAL MINISTRO ALIOMAR BALEEIRO,fundamental,finais (6-9),66.4,0.66620398,3.7398779,2.5,
2005,BA,Bahia,2927408,Salvador,29192161,ESCOLA MUNICIPAL PROFESSOR ANTONIO PITHON PINTO,fundamental,iniciais (1-5),65.0,0.64089698,3.9477701,2.5,
2009,BA,Bahia,2927408,Salvador,29193095,EE - COLEGIO ESTADUAL JOAO CARIBE,fundamental,finais (6-9),67.3,0.69997102,3.5795,2.5,2.4
2005,BA,Bahia,2927408,Salvador,29194393,ESCOLA MUNICIPAL FONTE DO CAPIM,fundamental,iniciais (1-5),58.3,0.59296203,4.2388,2.5,
2005,BA,Bahia,2927408,Salvador,29196795,ESCOLA MUNICIPAL VISCONDE DE CAIRU DE BROTAS,fundamental,finais (6-9),60.4,0.57369798,4.3687782,2.5,
2011,BA,Bahia,2927408,Salvador,29199026,EE - COLEGIO ESTADUAL PAULO AMERICO DE OLIVEIRA,fundamental,finais (6-9),60.0,0.59374398,4.2856669,2.5,2.6
2005,BA,Bahia,2933208,Vera Cruz,29202272,ESCOLA VOLUNTARIAS SOCIAIS DA BAHIA,fundamental,iniciais (1-5),62.2,0.59079999,4.2479982,2.5,
2007,BA,Bahia,2933208,Vera Cruz,29202337,ESCOLA MUNICIPAL GUILHERME FRANCO GUIMARAES,fundamental,iniciais (1-5),51.7,0.465143,5.273253,2.5,2.6
2009,BA,Bahia,2904100,Boquira,29203562,COLEGIO MUNICIPAL JOAO BRITO LEITE,fundamental,finais (6-9),76.5,0.77733898,3.2744999,2.5,
2007,BA,Bahia,2919801,Macaúbas,29209439,EE - COLEGIO ESTADUAL CONEGO FIRMINO SOARES,fundamental,iniciais (1-5),66.6,0.66600001,3.8160191,2.5,3.1
2007,BA,Bahia,2919306,Lençóis,29216486,EE - CENTRO EDUCACIONAL RENATO PEREIRA VIANA,fundamental,finais (6-9),66.4,0.66127402,3.7068329,2.5,2.5
2005,BA,Bahia,2933406,Wagner,29222206,ESCOLA ADALGISA MARTINS DE OLIVEIRA,fundamental,iniciais (1-5),69.5,0.69368702,3.569819,2.5,
2015,BA,Bahia,2900603,Aiquara,29222265,COLEGIO MUNICIPAL AMERICO SOUTO,fundamental,finais (6-9),65.8,0.65659702,3.8285,2.5,3.3
2013,BA,Bahia,2900603,Aiquara,29222265,COLEGIO MUNICIPAL AMERICO SOUTO,fundamental,finais (6-9),62.9,0.62835199,3.9135001,2.5,2.9
2009,BA,Bahia,2901007,Amargosa,29223024,ESCOLA MUNICIPAL DR ARMANDO DA SILVA LIBORIO,fundamental,iniciais (1-5),62.5,0.59242803,4.2177482,2.5,
2009,BA,Bahia,2915106,Itagi,29225299,ESCOLA MUNICIPAL ANGELO MAGALHAES,fundamental,iniciais (1-5),73.6,0.718018,3.5050759,2.5,2.3
2007,BA,Bahia,2917607,Jaguaquara,29226503,CENTRO EDUCACIONAL DO TRABALHADOR,fundamental,finais (6-9),60.4,0.611884,4.0318332,2.5,2.6
2015,BA,Bahia,2917607,Jaguaquara,29226848,ESCOLA MONTEIRO LOBATO,fundamental,finais (6-9),66.5,0.66083902,3.811667,2.5,2.9
2011,BA,Bahia,2918209,Jiquiriçá,29229847,ESCOLA DE 1º GRAU PROFª MARIA JUVENICE FARIAS MAIA,fundamental,finais (6-9),64.4,0.60659802,4.0896668,2.5,2.6
2007,BA,Bahia,2918308,Jitaúna,29230357,,fundamental,iniciais (1-5),77.0,0.744645,3.315486,2.5,
2007,BA,Bahia,2922805,Nova Itarana,29234590,ESCOLA ROBERTO SANTOS,fundamental,iniciais (1-5),66.6,0.68766898,3.6508429,2.5,2.2
2005,BA,Bahia,2911709,Guanambi,29245028,ESCOLA MUNICIPAL COLONIA AGRICOLA DE CERAIMA,fundamental,finais (6-9),65.8,0.66438502,3.7182529,2.5,
2009,BA,Bahia,2920205,Malhada,29249732,ESCOLA MUNICIPAL MARIA QUITERIA,fundamental,iniciais (1-5),68.1,0.64970797,3.827353,2.5,
2009,BA,Bahia,2926400,Riacho de Santana,29253500,COLEGIO MUNICIPAL PROFESSOR GRACILIANO DA SILVA OLIVEIRA,fundamental,finais (6-9),92.1,0.93349898,2.724333,2.5,
2007,BA,Bahia,2902906,Barra do Choça,29267471,CENTRO EDUCACIONAL DE BARRA DO CHOCA,fundamental,finais (6-9),52.9,0.53975099,4.5555,2.5,2.8
2013,BA,Bahia,2903706,Boa Nova,29269490,COLEGIO MUNICIPAL VANDICK REIDNER COQUEIRO,fundamental,finais (6-9),68.6,0.67388397,3.6925001,2.5,3.0
2017,BA,Bahia,2910008,Dário Meira,29272254,ESCOLA INAH AZEVEDO,fundamental,finais (6-9),65.3,0.680381,3.614167,2.5,3.3
2013,BA,Bahia,2920403,Manoel Vitorino,29273790,EE - COLEGIO ESTADUAL PROFESSORA ALMERINDA MEIRA DO CARMO,fundamental,finais (6-9),70.4,0.69682401,3.6530001,2.5,3.6
2009,BA,Bahia,2920403,Manoel Vitorino,29274320,ESCOLA MUNICIPAL 30 DE JULHO,fundamental,finais (6-9),63.3,0.639696,3.866833,2.5,3.4
2013,BA,Bahia,2933307,Vitória da Conquista,29277809,EE - COLEGIO ESTADUAL JOSE SA NUNES,fundamental,finais (6-9),53.6,0.52069402,4.7181668,2.5,3.7
2007,BA,Bahia,2933307,Vitória da Conquista,29278350,ESCOLA MUNICIPAL CLAUDIO MANUEL DA COSTA,fundamental,finais (6-9),56.5,0.61797202,4.0450001,2.5,2.0
2007,BA,Bahia,2933307,Vitória da Conquista,29278562,ESCOLA MUNICIPAL GUIMARAES PASSOS,fundamental,iniciais (1-5),70.9,0.65669,3.766731,2.5,
2005,BA,Bahia,2933307,Vitória da Conquista,29278805,ESCOLA MUNICIPAL PROFESSORA RIDALVA CORREA DE MELO FIGUEIREDO,fundamental,finais (6-9),61.6,0.61990899,4.0897951,2.5,
2011,BA,Bahia,2933307,Vitória da Conquista,29279330,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANCA,fundamental,iniciais (1-5),61.6,0.54533702,4.6397152,2.5,2.9
2009,BA,Bahia,2933307,Vitória da Conquista,29279445,ESCOLA MUNICIPAL MARIA SANTANA,fundamental,iniciais (1-5),65.8,0.62970299,3.9446499,2.5,4.4
2007,BA,Bahia,2933307,Vitória da Conquista,29279836,ESCOLA MUNICIPALIZADA FERNANDO SPINOLA,fundamental,finais (6-9),58.7,0.59096801,4.2686672,2.5,2.8
2017,BA,Bahia,2910404,Encruzilhada,29281741,ESCOLA EDGARD PEDREIRA GAMA,fundamental,finais (6-9),56.3,0.50476199,5.0285001,2.5,
2007,BA,Bahia,2917102,Itororó,29283680,ESCOLA MUNICIPAL BANDEIRANTE,fundamental,iniciais (1-5),65.3,0.65059,3.815172,2.5,
2007,BA,Bahia,2919702,Macarani,29284236,ESCOLA MUNICIPAL RURAL PROFESSORA ELENI BLESA SILVA,fundamental,iniciais (1-5),60.8,0.60834199,4.177588,2.5,
2007,BA,Bahia,2920007,Maiquinique,29284562,ESCOLA MUNICIPAL EDIVALDO FLORES,fundamental,iniciais (1-5),74.3,0.62209302,4.0909109,2.5,
2009,BA,Bahia,2925402,Potiraguá,29284759,ESCOLA DE 1 GRAU DEP HENRIQUE BRITO,fundamental,iniciais (1-5),77.0,0.74002802,3.320183,2.5,3.1
2007,BA,Bahia,2931202,Taperoá,29290228,EE - COLEGIO ESTADUAL ANTONIO BALBINO,fundamental,finais (6-9),74.4,0.72981697,3.4398329,2.5,3.0
2017,BA,Bahia,2902252,Arataca,29292816,INSTITUTO MUNICIPAL DE EDUCACAO DE ARATACA,fundamental,finais (6-9),65.8,0.67086899,3.7598331,2.5,4.3
2005,BA,Bahia,2903409,Belmonte,29294290,ESCOLA MUNICIPAL GLAUCIA PATERNOSTRO SUZART,fundamental,iniciais (1-5),73.7,0.69746399,3.5486369,2.5,
2019,BA,Bahia,2903409,Belmonte,29294525,ESCOLA MUNICIPAL MENANDRO MINAHIM,fundamental,iniciais (1-5),67.0,0.63175201,3.993978,2.5,3.7
2007,BA,Bahia,2904704,Buerarema,29295254,ESCOLA MUNICIPAL LOMANTO JUNIOR,fundamental,finais (6-9),72.8,0.735874,3.4335001,2.5,2.2
2013,BA,Bahia,2906303,Canavieiras,29297079,ESCOLA MUNICIPAL PROFA NOECIA VIDAL CAVALCANTE,fundamental,finais (6-9),57.0,0.57933301,4.2814999,2.5,3.5
2009,BA,Bahia,2912103,Ibicaraí,29299586,COLEGIO MUNICIPAL DE IBICARAI,fundamental,finais (6-9),63.1,0.63256902,4.0081668,2.5,3.1
2007,BA,Bahia,2912103,Ibicaraí,29300053,GRUPO ESCOLAR NATERCIA KAVARK,fundamental,iniciais (1-5),70.7,0.67080599,3.7943909,2.5,2.3
2009,BA,Bahia,2912707,Ibirapitanga,29300657,ESCOLA MUNICIPAL SILVINO BATISTA,fundamental,iniciais (1-5),65.9,0.61043102,4.0178118,2.5,
2005,BA,Bahia,2913903,Ipiaú,29303389,,fundamental,iniciais (1-5),62.8,0.56380999,4.4573479,2.5,
2009,BA,Bahia,2914802,Itabuna,29305381,EE - ESCOLA ESTADUAL ARMANDO FREIRE,fundamental,finais (6-9),61.4,0.62191302,3.9411671,2.5,2.5
2013,BA,Bahia,2915502,Itajuípe,29308941,DR PEDRO CATALAO - ESC MUN,fundamental,iniciais (1-5),69.6,0.72297901,3.5226841,2.5,3.4
2007,BA,Bahia,2932705,Uruçuca,29316260,EE - COLEGIO ESTADUAL CARNEIRO RIBEIRO,fundamental,finais (6-9),65.2,0.64775097,3.8193331,2.5,2.0
2009,BA,Bahia,2910727,Eunápolis,29318858,ESCOLA MUNICIPAL JOSE DE ARAUJO SANTANA,fundamental,finais (6-9),57.8,0.59877199,4.1865001,2.5,2.4
2007,BA,Bahia,2914653,Itabela,29320836,ESCOLA MUNICIPAL ABDIAS MARTINS PEREIRA,fundamental,iniciais (1-5),71.5,0.71507901,3.4624269,2.5,
2007,BA,Bahia,2915601,Itamaraju,29321565,ESCOLA MUNICIPAL NOVO PRADO,fundamental,finais (6-9),63.5,0.63156903,3.888833,2.5,2.3
2005,BA,Bahia,2916005,Itanhém,29322510,ESCOLA MUNICIPAL MARECHAL COSTA E SILVA,fundamental,iniciais (1-5),65.7,0.66870803,3.734607,2.5,
2007,BA,Bahia,2918456,Jucuruçu,29323169,ESC MUL ORLANDINO LOPES DA PAIXAO,fundamental,iniciais (1-5),62.1,0.62428802,4.0433092,2.5,
2007,BA,Bahia,2922003,Mucuri,29325080,ESCOLA MUNICIPAL DEPUTADA ANA OLIVEIRA,fundamental,finais (6-9),57.7,0.56458402,4.3915,2.5,2.5
2011,BA,Bahia,2923001,Nova Viçosa,29325463,COMPLEXO EDUCACIONAL AFRANIO FERNANDES CUNHA,fundamental,finais (6-9),56.7,0.56474203,4.4738331,2.5,2.7
2013,BA,Bahia,2907806,Cícero Dantas,29330386,COLEGIO MUNICIPAL MONSENHOR GALVAO,fundamental,finais (6-9),65.0,0.65565997,3.866667,2.5,3.1
2011,BA,Bahia,2923209,Oliveira dos Brejinhos,29331668,COMPLEXO EDUC PROF JOAO B VASCONCELOS,fundamental,finais (6-9),75.5,0.75779498,3.3564999,2.5,2.5
2005,BA,Bahia,2911808,Guaratinga,29333237,ESCOLA MUNICIPAL JOVINA PEREIRA,fundamental,iniciais (1-5),63.1,0.61672199,4.031055,2.5,
2009,BA,Bahia,2905206,Caetité,29334942,EM DEPUTADO LUIS CABRAL,fundamental,finais (6-9),57.4,0.580576,4.3821669,2.5,
2007,BA,Bahia,2905305,Cafarnaum,29340349,ESCOLA MUNICIPAL CORIOLANO NEVES GUIMARAES,fundamental,finais (6-9),84.4,0.85011601,2.9203329,2.5,2.8
2011,BA,Bahia,2905305,Cafarnaum,29340349,ESCOLA MUNICIPAL CORIOLANO NEVES GUIMARAES,fundamental,finais (6-9),78.1,0.80989599,3.1318331,2.5,3.2
2015,BA,Bahia,2933604,Xique-Xique,29341450,ESCOLA MUNICIPAL 1º GRAU SAO JOSE,fundamental,finais (6-9),75.2,0.64894199,3.815167,2.5,3.5
2025,BA,Bahia,2927408,Salvador,29343160,EE - COLEGIO ESTADUAL PROFESSOR CARLOS BARROS,medio,todos (1-4),72.6,0.72794,3.379335,2.5,
2013,BA,Bahia,2910701,Euclides da Cunha,29345413,INSTITUTO DE EDUCACAO PROF ALICE TEREZA DOS ANJOS,fundamental,finais (6-9),66.6,0.66522002,3.7636671,2.5,2.6
2005,BA,Bahia,2911204,Gandu,29350212,ESCOLA MUNICIPAL PROFESSORA CERES LIBANIO,fundamental,finais (6-9),68.6,0.65378702,3.8417821,2.5,
2007,BA,Bahia,2929909,Seabra,29350646,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS,fundamental,iniciais (1-5),76.1,0.74925399,3.3984711,2.5,
2013,BA,Bahia,2920403,Manoel Vitorino,29351251,ESCOLA MUNICIPAL MARCILIO TEIXEIRA,fundamental,iniciais (1-5),94.4,0.91312701,2.6999159,2.5,
2007,BA,Bahia,2932705,Uruçuca,29351332,ESCOLA DE ENS FUND ELIES HAUN,fundamental,iniciais (1-5),69.7,0.70153397,3.5445731,2.5,2.5
2005,BA,Bahia,2920908,Mascote,29352428,ESCOLA ADVENTISTA DE SAO JOAO DO PARAISO,fundamental,iniciais (1-5),79.5,0.79373097,3.2108929,2.5,
2005,BA,Bahia,2927408,Salvador,29357829,EE - COLEGIO ESTADUAL DALVA MATOS - TEMPO INTEGRAL,fundamental,finais (6-9),62.2,0.62320799,4.0386448,2.5,
2007,BA,Bahia,2919207,Lauro de Freitas,29359562,,fundamental,finais (6-9),68.8,0.72730899,3.472667,2.5,
2015,BA,Bahia,2919207,Lauro de Freitas,29359635,EE - COLEGIO ESTADUAL HERMANO GOUVEIA NETO,fundamental,finais (6-9),64.6,0.58739001,4.2073331,2.5,4.1
2005,BA,Bahia,2904050,Bonito,29360072,ESCOLA MUNICIPAL DEPUTADO JOSE CARLOS ARAUJO,fundamental,iniciais (1-5),67.2,0.66160899,3.8124189,2.5,
2007,BA,Bahia,2924405,Pilão Arcado,29361087,COLEGIO MUNICIPAL PRESIDENTE FIGUEIREDO,fundamental,finais (6-9),62.5,0.64359403,3.955833,2.5,1.4
2009,BA,Bahia,2925253,Ponto Novo,29363322,COMPLEXO ESCOLAR MANOEL INACIO,fundamental,iniciais (1-5),65.1,0.61996001,4.0109258,2.5,3.0
2009,BA,Bahia,2930501,Serrinha,29365430,EE - COLEGIO ESTADUAL ALUIZIO CARNEIRO DA SILVA - DIST DE BELA VISTA,fundamental,finais (6-9),74.0,0.74097103,3.4324999,2.5,2.2
2009,BA,Bahia,2921401,Mirangaba,29369355,ESCOLA MUNICIPAL DO CARRASCO,fundamental,iniciais (1-5),60.0,0.59373999,4.2780809,2.5,
2005,BA,Bahia,2917508,Jacobina,29370370,ESCOLA MUNICIPAL ARMANDO XAVIER DE OLIVEIRA,fundamental,iniciais (1-5),65.8,0.64271301,3.9325659,2.5,
2007,BA,Bahia,2915601,Itamaraju,29370485,EE - COLEGIO ESTADUAL LUIS EDUARDO MAGALHAES,fundamental,finais (6-9),67.6,0.68084002,3.725167,2.5,2.3
2013,BA,Bahia,2916104,Itaparica,29372160,ESCOLA MUNICIPAL PROFESSOR EDILSON FREIRE,fundamental,finais (6-9),74.6,0.73599303,3.457,2.5,3.2
2013,BA,Bahia,2924009,Paulo Afonso,29373069,ESCOLA MUNICIPAL MANOEL NASCIMENTO NETO,fundamental,iniciais (1-5),60.9,0.598279,4.1532149,2.5,3.4
2013,BA,Bahia,2928901,São Desidério,29378605,ESCOLA MUNICIPAL OVIDIO FRANCELINO DE SOUZA,fundamental,iniciais (1-5),76.9,0.79349399,3.092864,2.5,3.7
2009,BA,Bahia,2909901,Curaçá,29378842,ESCOLA MUNICIPAL ANTONIO RIBEIRO DOS SANTOS,fundamental,finais (6-9),70.2,0.70935601,3.589,2.5,
2005,BA,Bahia,2907004,Cardeal da Silva,29382556,ESCOLA MUNICIPAL CRISTO REI,fundamental,iniciais (1-5),62.6,0.57935703,4.3842711,2.5,
2013,BA,Bahia,2903201,Barreiras,29383218,EE - COLEGIO ESTADUAL HERCULANO FARIA,fundamental,finais (6-9),60.9,0.60900003,4.150167,2.5,3.3
2007,BA,Bahia,2905701,Camaçari,29385881,ESCOLA MUNICIPAL LUIZ PEREIRA COSTA,fundamental,iniciais (1-5),60.2,0.54645699,4.6429148,2.5,2.6
2017,BA,Bahia,2913200,Ibotirama,29386500,COLEGIO MUNICIPAL ARLINDO ARAUJO DE SOUZA,fundamental,finais (6-9),77.5,0.79667199,3.1638329,2.5,3.4
2009,BA,Bahia,2918001,Jequié,29390443,GINASIO MUNICIPAL PROFESSORA ADINALVA MIRANDA ALMEIDA,fundamental,finais (6-9),63.5,0.64577699,3.8031671,2.5,
2017,BA,Bahia,2906006,Campo Formoso,29391768,COLEGIO MUNICIPAL THIERRY LINS,fundamental,finais (6-9),73.5,0.73347598,3.4368329,2.5,4.8
2007,BA,Bahia,2927002,Rio Real,29392519,,fundamental,iniciais (1-5),57.1,0.57099998,4.4586492,2.5,1.6
2009,BA,Bahia,2900306,Acajutiba,29392853,ESCOLA MUNICIPAL DOUTOR GERALDO VASCONCELOS DE SEIXAS PEREIRA,fundamental,iniciais (1-5),68.4,0.61212498,4.1249471,2.5,2.9
2007,BA,Bahia,2933000,Valente,29393787,CENTRO MUNICIPAL DE EDUCACAO LUIS EDUARDO MAGALHAES,fundamental,finais (6-9),60.4,0.62778097,3.9351671,2.5,
2005,BA,Bahia,2918803,Laje,29402960,ESCOLA MUNICIPAL ANTONIO CARLOS SOUTO,fundamental,finais (6-9),66.5,0.62065297,4.0871649,2.5,
2013,BA,Bahia,2918803,Laje,29402960,ESCOLA MUNICIPAL ANTONIO CARLOS SOUTO,fundamental,finais (6-9),65.8,0.67326498,3.7731669,2.5,3.5
2007,BA,Bahia,2911105,Formosa do Rio Preto,29404720,COLEGIO MUNICIPAL SENADOR DJALMA BESSA,fundamental,iniciais (1-5),69.6,0.69664901,3.5260379,2.5,2.3
2013,BA,Bahia,2922102,Mundo Novo,29409101,ESCOLA MUNICIPAL ELSE BASTOS DE CARVALHO,fundamental,iniciais (1-5),80.5,0.80242801,3.173774,2.5,3.7
2007,BA,Bahia,2925006,Planalto,29409195,ESCOLA MUNICIPAL SENADOR ANTONIO CARLOS MAGALHAES,fundamental,iniciais (1-5),64.0,0.63999999,3.9610479,2.5,
2009,BA,Bahia,2915353,Itaguaçu da Bahia,29409730,ESCOLA ANTONIO CARLOS MAGALHAES,fundamental,finais (6-9),70.3,0.694188,3.5793331,2.5,
2013,BA,Bahia,2902104,Araci,29411815,CRECHE PADRE OSVALDO OLIVEIRA PINTO,fundamental,iniciais (1-5),64.3,0.64947999,3.7754641,2.5,2.9
2017,BA,Bahia,2907905,Cipó,29412790,GINASIO ARMINDA MIRANDA,fundamental,finais (6-9),66.5,0.68898702,3.6616671,2.5,3.1
2009,BA,Bahia,2906907,Caravelas,29414660,ESCOLA MUNICIPAL DOMINGOS CARLOS DA ROCHA,fundamental,iniciais (1-5),62.7,0.62338901,4.0720992,2.5,2.6
2011,BA,Bahia,2916302,Itapebi,29420504,CENTRO EDUCACIONAL PROF ª ELOINA MORAES PORTO,fundamental,finais (6-9),62.8,0.63111103,4.0101671,2.5,2.7
2017,BA,Bahia,2926202,Riachão das Neves,29420962,ESCOLA MUNICIPAL LUIS AMERICO NUNES,fundamental,finais (6-9),65.7,0.67207301,3.764333,2.5,3.9
2005,BA,Bahia,2910503,Entre Rios,29423104,CENTRO CULTURAL DOMINGOS MACHADO DE ALMEIDA,fundamental,iniciais (1-5),58.3,0.57966202,4.3312612,2.5,
2005,BA,Bahia,2902203,Aramari,29423210,CENTRO EDUCACIONAL JOSE DE ARAUJO BATISTA - CEJAB,fundamental,iniciais (1-5),69.3,0.65009898,3.888952,2.5,
