ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_escola,id_escola_nome,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_media_padronizada,ideb,projecao
2019,PB,Paraíba,2504603,Conde,25126695,EMEIEF GENI RUFINO DOS SANTOS,fundamental,finais (6-9),86.3,0.90368599,5.080833,4.6,3
2021,PB,Paraíba,2513703,Santa Rita,25128590,IFPB - CAMPUS SANTA RITA,medio,todos (1-4),85,0.849679,5.402436,4.6,
2019,PB,Paraíba,2503902,Camalaú,25129546,CENTRO EDUCACIONAL PROFESSORA ODETE MACIEL FIRMO,fundamental,finais (6-9),81.6,0.81837797,5.5770001,4.6,4.7
2023,PB,Paraíba,2501575,Barra de Santana,25132571,,fundamental,finais (6-9),90.7,0.908898,5.0625,4.6,
2019,PB,Paraíba,2501708,Barra de São Miguel,25257943,EMEF JOSE ESTEVAM NETO,fundamental,finais (6-9),97.7,0.982364,4.6615,4.6,5.2
2023,PB,Paraíba,2504355,Caturité,25285920,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL MARIA VERISSIMO DE SOUSA,fundamental,finais (6-9),96.3,0.966129,4.807,4.6,
2023,PE,Pernambuco,2601102,Araripina,26000652,ESCOLA MARTINS JOSE DE ALENCAR,fundamental,finais (6-9),100,1,4.618667,4.6,
2021,PE,Pernambuco,2612455,Santa Cruz,26005743,ESC MUL HONORATO DE SOUZA MENDES,fundamental,finais (6-9),96.6,0.96973,4.745,4.6,5.1
2021,PE,Pernambuco,2604304,Cedro,26009315,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL JOAQUIM LEITE,medio,todos (1-4),98.2,0.982314,4.713728,4.6,5.1
2021,PE,Pernambuco,2612208,Salgueiro,26011751,ESCOLA MUNICIPAL JOAQUIM BARBOSA DE MARIA,fundamental,finais (6-9),94.7,0.943766,4.839,4.6,4.3
2023,PE,Pernambuco,2614006,Serrita,26013746,ESCOLA MUNICIPAL SANTA ROSA,fundamental,finais (6-9),84.3,0.84184,5.477167,4.6,
2019,PE,Pernambuco,2614006,Serrita,26014076,ESCOLA MUNICIPAL LUIZ LUCIANO DE LUCENA,fundamental,finais (6-9),75,0.75720203,6.0135002,4.6,4.8
2019,PE,Pernambuco,2600104,Afogados da Ingazeira,26015234,ESCOLA MUNICIPAL SAO JOAO,fundamental,finais (6-9),88,0.856417,5.372333,4.6,3.4
2023,PE,Pernambuco,2606903,Iguaraci,26017750,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ROSETE BEZERRA DE SOUZA,medio,todos (1-4),99.3,0.993982,4.588548,4.6,
2019,PE,Pernambuco,2615904,Tuparetama,26024578,ESCOLA ERNESTO DE SOUZA LEITE,medio,todos (1-4),86.8,0.96297997,4.7632761,4.6,4
2021,PE,Pernambuco,2600203,Afrânio,26031175,ESCOLA MUNICIPAL PADRE CICERO,fundamental,finais (6-9),100,1,4.609167,4.6,4.3
2023,PE,Pernambuco,2603009,Cabrobó,26032082,ESCOLA MINISTRO MARCOS FREIRE,fundamental,finais (6-9),99.5,0.992589,4.601833,4.6,
2021,PE,Pernambuco,2603009,Cabrobó,26032201,ESC MUNICIPAL PREFEITO JOSE CALDAS CAVALCANTI,fundamental,iniciais (1-5),98,0.979905,4.67082,4.6,4.3
2021,PE,Pernambuco,2605152,Dormentes,26033186,ESCOLA MUNICIPAL JOSE ZUCA DA SILVA,fundamental,finais (6-9),99.3,0.991803,4.6115,4.6,4.3
2023,PE,Pernambuco,2611101,Petrolina,26034298,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO PADILHA,medio,todos (1-4),98.7,0.98791,4.610479,4.6,
2019,PE,Pernambuco,2611101,Petrolina,26035022,ESCOLA MUNICIPAL JOSE ESMERINDO RIBEIRO,fundamental,finais (6-9),97.3,0.97248501,4.7659998,4.6,4.3
2021,PE,Pernambuco,2611101,Petrolina,26036037,ESCOLA PROFESSOR SIMAO AMORIM DURANDO,fundamental,finais (6-9),85.9,0.857323,5.331333,4.6,4.6
2023,PE,Pernambuco,2611101,Petrolina,26036215,ESCOLA NUCLEO DE MORADORES - 9,fundamental,finais (6-9),97.2,0.968638,4.75,4.6,
2021,PE,Pernambuco,2611101,Petrolina,26036266,ESCOLA SAO JOSE - PETROLINA,fundamental,iniciais (1-5),100,1,4.637366,4.6,5.8
2019,PE,Pernambuco,2612604,Santa Maria da Boa Vista,26037599,ESCOLA PROFESSORA JUDITH GOMES DE BARROS,fundamental,finais (6-9),91.4,0.912857,5.0886669,4.6,4.2
2023,PE,Pernambuco,2608750,Lagoa Grande,26037700,ESCOLA SANTA MARIA,fundamental,finais (6-9),91.1,0.913284,5.028333,4.6,
2019,PE,Pernambuco,2601607,Belém do São Francisco,26039923,ESCOLA MUNICIPAL MANOEL JACINTO,fundamental,iniciais (1-5),90.5,0.89780903,5.0762148,4.6,4.8
2023,PE,Pernambuco,2614808,Tacaratu,26043505,ESCOLA DE REFERENCIA EM ENSINO MEDIO JULIA GOMES DE ARAUJO,medio,todos (1-4),98.3,0.991541,4.659831,4.6,
2023,PE,Pernambuco,2607505,Itaíba,26046822,ESCOLA MUNICIPAL GETULIO VARGAS,fundamental,iniciais (1-5),95,0.941567,4.908263,4.6,
2021,PE,Pernambuco,2616001,Venturosa,26049384,ESCOLA MUL VEREADOR AFONSO BEZERRA,fundamental,finais (6-9),94.4,0.939011,4.900667,4.6,3.7
2019,PE,Pernambuco,2616001,Venturosa,26049546,ESCOLA MUNICIPAL MANOEL ALVES DE ARAUJO,fundamental,finais (6-9),96.9,0.952272,4.8686671,4.6,4.4
2021,PE,Pernambuco,2601706,Belo Jardim,26050102,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO MONTEIRO DE MELO,medio,todos (1-4),95.4,0.957415,4.806357,4.6,5.4
2019,PE,Pernambuco,2601904,Bezerros,26051605,ESCOLA MUNICIPAL SALUSTIANO TORRES,fundamental,iniciais (1-5),88,0.85379499,5.4061222,4.6,6.2
2021,PE,Pernambuco,2601904,Bezerros,26051761,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO ALEXANDRE CAVALCANTI,medio,todos (1-4),95.8,0.96119,4.740409,4.6,4
2023,PE,Pernambuco,2604106,Caruaru,26054019,ESCOLA ANTONIA CAVALCANTI DE ALBUQUERQUE,medio,todos (1-4),95.8,0.958148,4.772367,4.6,
2023,PE,Pernambuco,2604106,Caruaru,26054760,ESCOLA MUNICIPAL PROFESSOR JOSE FLORENCIO LEAO,fundamental,iniciais (1-5),95.4,0.943834,4.899577,4.6,
2021,PE,Pernambuco,2611200,Poção,26059789,ESCOLA DE REFERENCIA EM ENSINO MEDIO COMENDADOR MANOEL CAETANO DE BRITO,medio,todos (1-4),100,1,4.63918,4.6,5
2019,PE,Pernambuco,2611705,Riacho das Almas,26060698,ESCOLA JOSE JOAQUIM DE LIMA,fundamental,iniciais (1-5),93.9,0.93212402,4.8910742,4.6,4.6
2021,PE,Pernambuco,2612406,Sanharó,26060817,ESCOLA MUNICIPAL PROFESSOR AMARO SOARES DE SOUZA,fundamental,iniciais (1-5),100,1,4.573037,4.6,5.2
2021,PE,Pernambuco,2612406,Sanharó,26061236,ESCOLA MUNICIPAL PADRE HERALDO CORDEIRO DE BARROS,fundamental,finais (6-9),100,1,4.619,4.6,4.3
2019,PE,Pernambuco,2613008,São Bento do Una,26061376,ESCOLA MUNICIPAL DR LAURINDO LINS CAVALCANTE,fundamental,iniciais (1-5),97.7,0.97826099,4.6986432,4.6,4.8
2021,PE,Pernambuco,2613008,São Bento do Una,26061643,ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO PAIVA,medio,todos (1-4),97.3,0.974771,4.672127,4.6,4.2
2023,PE,Pernambuco,2613008,São Bento do Una,26062143,ESCOLA MUNICIPAL ANTONIO CADETE,fundamental,iniciais (1-5),98.8,0.984945,4.699446,4.6,
2023,PE,Pernambuco,2605806,Frei Miguelinho,26063557,ESCOLA MUNICIPAL MARIA ANTONIA,fundamental,finais (6-9),87.9,0.875226,5.286,4.6,
2023,PE,Pernambuco,2612505,Santa Cruz do Capibaribe,26064090,ESCOLA MUL PROFA ORLANDINA ARRUDA ARAGAO,fundamental,finais (6-9),89.8,0.889351,5.181,4.6,
2023,PE,Pernambuco,2614501,Surubim,26065410,ESCOLA MUNICIPAL LOURENCO RAMOS DA COSTA,fundamental,finais (6-9),88.7,0.89013,5.217,4.6,
2021,PE,Pernambuco,2604155,Casinhas,26065509,ESCOLA MUL SAO LUIZ,fundamental,finais (6-9),100,1,4.613,4.6,4.7
2021,PE,Pernambuco,2615409,Toritama,26066289,ESCOLA MUNICIPAL BELMIRO GONCALVES DA SILVA,fundamental,iniciais (1-5),99.8,0.996553,4.610932,4.6,4.5
2019,PE,Pernambuco,2613800,São Vicente Ferrer,26071762,ESCOLA MUNICIPAL PIO GUERRA,fundamental,finais (6-9),91.6,0.91732901,5.0510001,4.6,3.5
2021,PE,Pernambuco,2602100,Bom Conselho,26072254,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAETANO DE MESSINA,medio,todos (1-4),96.4,0.966703,4.749886,4.6,4.8
2019,PE,Pernambuco,2603207,Caetés,26073536,ESCOLA MUNICIPAL MANOEL BERNARDO DA SILVA,fundamental,iniciais (1-5),95.3,0.95523399,4.8420801,4.6,4.7
2019,PE,Pernambuco,2603207,Caetés,26073757,ESCOLA MUNICIPAL BEATRIZ BEZERRA BARROS,fundamental,iniciais (1-5),93.5,0.94042301,4.8422818,4.6,4.8
2021,PE,Pernambuco,2603207,Caetés,26073927,ESCOLA MUNICIPAL MANOEL IZIDORIO,fundamental,iniciais (1-5),100,1,4.57394,4.6,4.4
2019,PE,Pernambuco,2603207,Caetés,26073994,ESCOLA MUNICIPAL CICERO BARBOSA DA SILVA,fundamental,iniciais (1-5),93.2,0.93186998,4.90797,4.6,4.6
2019,PE,Pernambuco,2603702,Canhotinho,26074885,GRUPO ESCOLAR CICERO SATIRO DE OLIVEIRA,fundamental,finais (6-9),80.7,0.82482201,5.5603328,4.6,3.5
2019,PE,Pernambuco,2608800,Lajedo,26078937,ESCOLA MUNICIPAL JOSE NONATO DE OLIVEIRA,fundamental,iniciais (1-5),85.5,0.81771702,5.5783458,4.6,5.3
2021,PE,Pernambuco,2610301,Paranatama,26079615,COLEGIO MUNICIPAL DOM VITAL ENSINO FUNDAMENTAL E EJA,fundamental,finais (6-9),94.1,0.942221,4.890333,4.6,4.7
2023,PE,Pernambuco,2613206,São João,26081113,ESCOLA MUNICIPAL JULIA JOSEFA DA CONCEICAO,fundamental,iniciais (1-5),93,0.928744,4.943285,4.6,
2019,PE,Pernambuco,2612000,Sairé,26086077,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PESSOA SOUTO MAIOR,medio,todos (1-4),97.9,0.97835201,4.7197371,4.6,4.8
2023,PE,Pernambuco,2600708,Aliança,26087243,ESCOLA REUNIDAS BELARMINO PESSOA DE MELO,fundamental,iniciais (1-5),92.6,0.942392,4.885262,4.6,
2021,PE,Pernambuco,2606200,Goiana,26088851,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM,medio,todos (1-4),98.5,0.987209,4.709829,4.6,4.7
2023,PE,Pernambuco,2606200,Goiana,26089416,ESCOLA MUNICIPAL LOURENCO DE ALBUQUERQUE GADELHA,fundamental,finais (6-9),92.2,0.926611,4.9615,4.6,
2019,PE,Pernambuco,2609501,Nazaré da Mata,26090910,ESCOLA DE REFERENCIA EM ENSINO MEDIO MACIEL MONTEIRO,medio,todos (1-4),97.7,0.97662002,4.7194471,4.6,3.9
2023,PE,Pernambuco,2615508,Tracunhaém,26092328,ESCOLA MUNICIPAL ANISIO CABRAL,fundamental,iniciais (1-5),99,0.986953,4.683749,4.6,
2019,PE,Pernambuco,2606101,Glória do Goitá,26093839,ESCOLA ROSA BELTRAO DE FARIAS,fundamental,finais (6-9),94.7,0.96429598,4.7463331,4.6,2.3
2023,PE,Pernambuco,2616407,Vitória de Santo Antão,26095297,ESCOLA ESTADUAL PROFESSORA AMELIA COELHO,medio,todos (1-4),97.2,0.991279,4.609028,4.6,
2021,PE,Pernambuco,2600401,Água Preta,26095998,COLEGIO MUNICIPAL PE FRANCISCO GERAEDTS,fundamental,iniciais (1-5),99.6,0.996964,4.63009,4.6,4.9
2021,PE,Pernambuco,2601409,Barreiros,26097400,ESCOLA MUNICIPAL JOAO XXIII,fundamental,iniciais (1-5),100,1,4.598667,4.6,4.7
2023,PE,Pernambuco,2601409,Barreiros,26097591,ESCOLA PROFESSOR JOAQUIM AUGUSTO DE NORONHA FILHO,medio,todos (1-4),95.2,0.954803,4.846782,4.6,
2023,PE,Pernambuco,2604205,Catende,26098245,ESCOLA MUNICIPAL PROFESSOR EDGAR BRITTO DE ALMEIDA,fundamental,iniciais (1-5),92.5,0.918733,4.999969,4.6,
2023,PE,Pernambuco,2607950,Jaqueira,26100940,ESCOLA DE REFERENCIA EM ENSINO MEDIO MIGUEL PELLEGRINO,medio,todos (1-4),96.2,0.969862,4.714322,4.6,
2023,PE,Pernambuco,2611507,Quipapá,26102250,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FERNANDO PESSOA DE MELLO,medio,todos (1-4),97.8,0.979449,4.69353,4.6,
2023,PE,Pernambuco,2611804,Ribeirão,26102820,ESCOLA MUNICIPAL HENRIQUE DE BARROS E SILVA,fundamental,iniciais (1-5),99.5,0.99469,4.596783,4.6,
2021,PE,Pernambuco,2614204,Sirinhaém,26104504,E M CENTRO EDUCACIONAL CRISTO REDENTOR,fundamental,finais (6-9),100,1,4.5615,4.6,4.3
2023,PE,Pernambuco,2614204,Sirinhaém,26104920,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR EURICO CHAVES,medio,todos (1-4),96.1,0.960578,4.80059,4.6,
2021,PE,Pernambuco,2606804,Igarassu,26105624,ESCOLA ECILDA RAMOS DE SOUZA,fundamental,finais (6-9),100,1,4.598833,4.6,4.3
2019,PE,Pernambuco,2600054,Abreu e Lima,26107104,ESCOLA DE ABREU E LIMA,fundamental,finais (6-9),98.1,0.98179603,4.705833,4.6,4.7
2023,PE,Pernambuco,2603454,Camaragibe,26107562,ESCOLA CONSELHEIRO SAMUEL MAC DOWELL,medio,todos (1-4),98.9,0.989251,4.650852,4.6,
2023,PE,Pernambuco,2603454,Camaragibe,26107627,ESCOLA JOAQUIM AMAZONAS,fundamental,finais (6-9),92.8,0.929109,4.905,4.6,
2021,PE,Pernambuco,2603454,Camaragibe,26108054,ESCOLA MUNICIPAL 19 DE ABRIL,fundamental,iniciais (1-5),95.7,0.957698,4.784725,4.6,6.5
2019,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26109468,ESCOLA DE REFERENCIA EM ENSINO MEDIO VILA RICA,medio,todos (1-4),99.3,0.99324298,4.6715541,4.6,5.1
2021,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26110911,ESCOLA MUNICIPAL CLAUDIO AGRICIO,fundamental,finais (6-9),100,1,4.574833,4.6,4.7
2021,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26111110,ESCOLA MUNICIPAL MARIA DE LOURDES RAMOS,fundamental,iniciais (1-5),100,1,4.629225,4.6,4.7
2021,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26111314,ESCOLA DE REFERENCIA EM ENSINO MEDIO SATURNINO DE BRITO,medio,todos (1-4),98.3,0.984412,4.697331,4.6,4.4
2023,PE,Pernambuco,2609402,Moreno,26112051,ESCOLA MUNICIPAL AUREA DA CUNHA E SOUSA,fundamental,iniciais (1-5),93.7,0.941734,4.904494,4.6,
2021,PE,Pernambuco,2609402,Moreno,26112345,ESCOLA MUNICIPAL OTONIEL LOPES,fundamental,iniciais (1-5),100,1,4.601829,4.6,5.4
2021,PE,Pernambuco,2609600,Olinda,26112582,ESCOLA MUNICIPAL ALTO DO SOL NASCENTE,fundamental,iniciais (1-5),100,1,4.639923,4.6,5.3
2021,PE,Pernambuco,2609600,Olinda,26113520,ESCOLA MUNICIPAL GREGORIO BEZERRA,fundamental,iniciais (1-5),100,1,4.624928,4.6,4.5
2019,PE,Pernambuco,2609600,Olinda,26113635,ESCOLA MARIA EMILIA ROMEIRO ESTELITA,medio,todos (1-4),95.9,0.95844197,4.764987,4.6,4.3
2023,PE,Pernambuco,2609600,Olinda,26113813,ESCOLA COMPOSITOR ANTONIO MARIA,fundamental,finais (6-9),98.6,0.983577,4.705833,4.6,
2019,PE,Pernambuco,2609600,Olinda,26114275,ESCOLA MUNICIPAL PROFESSOR HELIO FERREIRA MAIA,fundamental,iniciais (1-5),97.4,0.96114802,4.7467952,4.6,4.6
2021,PE,Pernambuco,2609600,Olinda,26114950,ESCOLA MUNICIPAL PROFESSORA IZABEL BURITY,fundamental,iniciais (1-5),100,1,4.628186,4.6,5.2
2021,PE,Pernambuco,2610707,Paulista,26115913,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR LUIZ CABRAL DE MELO,medio,todos (1-4),95.3,0.954122,4.787435,4.6,4.4
2023,PE,Pernambuco,2611606,Recife,26124645,ESCOLA JORNALISTA COSTA PORTO,fundamental,finais (6-9),96.3,0.962623,4.754667,4.6,
2019,PE,Pernambuco,2611606,Recife,26126044,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOTILDE DE OLIVEIRA,medio,todos (1-4),92,0.95985103,4.7680478,4.6,4.3
2019,PE,Pernambuco,2611606,Recife,26126427,ESCOLA MUNICIPAL PASTOR PAULO LEIVAS MACALAO,fundamental,iniciais (1-5),86.8,0.87273997,5.2316251,4.6,5
2019,PE,Pernambuco,2611606,Recife,26126575,ESCOLA PADRE JOAO BARBOSA,fundamental,finais (6-9),93.1,0.92706299,4.9828329,4.6,4.4
2019,PE,Pernambuco,2611606,Recife,26126680,ESCOLA MUNICIPAL CORREGO DA AREIA,fundamental,iniciais (1-5),90.2,0.88850701,5.1731691,4.6,5.6
2019,PE,Pernambuco,2611606,Recife,26127334,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,medio,todos (1-4),96.3,0.96528399,4.7541318,4.6,4.9
2023,PE,Pernambuco,2611606,Recife,26127369,ESCOLA MUNICIPAL ARRAIAL NOVO DO BOM JESUS,fundamental,iniciais (1-5),95.7,0.959166,4.833366,4.6,
2019,PE,Pernambuco,2611606,Recife,26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,medio,todos (1-4),98.5,0.98687601,4.6718812,4.6,4.5
2023,PE,Pernambuco,2613701,São Lourenço da Mata,26129132,ESCOLA DOUTOR LEONCIO GOMES DE ARAUJO,fundamental,finais (6-9),96.6,0.961144,4.815333,4.6,
2023,PE,Pernambuco,2613701,São Lourenço da Mata,26129540,ESCOLA MUNICIPAL PROFESSORA DULCE CANDIDA ACIOLY,fundamental,iniciais (1-5),94.3,0.945638,4.842538,4.6,
2021,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26129876,ESCOLA MUNICIPAL JOAQUIM NABUCO,fundamental,iniciais (1-5),100,1,4.642134,4.6,4.9
2021,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26129965,ESCOLA ANIBAL CARDOSO,fundamental,iniciais (1-5),100,1,4.627445,4.6,5.3
2023,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26130890,ESCOLA DR RUI BARBOSA,fundamental,iniciais (1-5),99,0.990664,4.650428,4.6,
2023,PE,Pernambuco,2609600,Olinda,26135555,ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR PAULO CAVALCANTI,medio,todos (1-4),95.9,0.95283,4.806414,4.6,
2023,PE,Pernambuco,2600054,Abreu e Lima,26136442,EM - ESCOLA MUNICIPAL EDUARDO BATISTA RIBEIRO,fundamental,iniciais (1-5),95.8,0.956883,4.821357,4.6,
2019,PE,Pernambuco,2609600,Olinda,26136502,ESCOLA MUNICIPAL ROTARY DE OLINDA,fundamental,iniciais (1-5),87,0.86704302,5.310914,4.6,4.9
2021,PE,Pernambuco,2609402,Moreno,26138107,ESCOLA MUNICIPAL PROF AUTA DE FRANCA LINS,fundamental,iniciais (1-5),100,1,4.554585,4.6,5.3
2019,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26138140,CAIC PREFEITO JOSE ALBERTO DE LIMA,fundamental,iniciais (1-5),94.5,0.94753897,4.8135362,4.6,4.6
2019,PE,Pernambuco,2614303,Moreilândia,26140500,ESCOLA MUNICIPAL SANTA TERESINHA,fundamental,iniciais (1-5),90.7,0.91256499,5.0034642,4.6,5.5
2019,PE,Pernambuco,2606804,Igarassu,26141485,ESCOLA MARIA AMELIA DE SA LEITAO,fundamental,iniciais (1-5),96,0.95990598,4.8191729,4.6,5.6
2019,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26153610,ESCOLA MUNICIPAL DR JOAO LOPES,fundamental,iniciais (1-5),97.4,0.97508103,4.7569289,4.6,4.7
2019,PE,Pernambuco,2601102,Araripina,26155532,ESCOLA EVA MODESTO CORDEIRO,fundamental,iniciais (1-5),83.6,0.852584,5.4202189,4.6,4.5
2021,PE,Pernambuco,2608750,Lagoa Grande,26155559,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM HELDER CAMARA,medio,todos (1-4),99,0.991951,4.646789,4.6,5
2023,PE,Pernambuco,2603306,Calçado,26167638,ESCOLA PROFESSORA MARIA CELIA BARROS MELO,fundamental,iniciais (1-5),92.4,0.922076,4.9907,4.6,
2023,PE,Pernambuco,2614204,Sirinhaém,26169193,ESCOLA ESTADUAL TEOTONIO CORREIA DA SILVA,medio,todos (1-4),100,1,4.616421,4.6,
2019,PE,Pernambuco,2610707,Paulista,26170230,ESCOLA MUNICIPAL GOVERNADOR CARLOS WILSON CAMPOS,fundamental,iniciais (1-5),88.3,0.88176697,5.1730409,4.6,4.8
2021,PE,Pernambuco,2614501,Surubim,26172224,ESCOLA MUNICIPAL ANGELINA MARGARIDA DOS SANTOS,fundamental,finais (6-9),92.9,0.924372,5.0225,4.6,4.1
2019,PE,Pernambuco,2614501,Surubim,26172224,ESCOLA MUNICIPAL ANGELINA MARGARIDA DOS SANTOS,fundamental,finais (6-9),85.3,0.85607499,5.4033332,4.6,3.8
2021,PE,Pernambuco,2607901,Jaboatão dos Guararapes,26177510,ESCOLA MUNICIPAL VEREADOR OTAVIO MIRANDA,fundamental,iniciais (1-5),100,1,4.588492,4.6,5.3
2019,PE,Pernambuco,2608800,Lajedo,26179954,ESCOLA MUNICIPAL SEBASTIANA FERREIRA DA SILVA,fundamental,iniciais (1-5),92.1,0.921417,4.9945288,4.6,5.1
2021,PE,Pernambuco,2610707,Paulista,26188600,ESCOLA MUNICIPAL IMPERATRIZ MARIA LEOPOLDINA,fundamental,iniciais (1-5),99.7,0.996141,4.580527,4.6,5.2
2023,PE,Pernambuco,2607950,Jaqueira,26191032,,fundamental,iniciais (1-5),98.4,0.982449,4.683287,4.6,
2019,PE,Pernambuco,2602902,Cabo de Santo Agostinho,26200805,ESCOLA PADRE ANTONIO MELO COSTA,fundamental,iniciais (1-5),93.4,0.93368202,4.8893728,4.6,4.6
2021,PE,Pernambuco,2609600,Olinda,26225603,ESCOLA MUNICIPAL PROFESSOR JOAO FRANCISCO DE SOUZA,fundamental,iniciais (1-5),100,1,4.634413,4.6,4.5
2023,PE,Pernambuco,2602100,Bom Conselho,26439719,ESCOLA MANOEL TENORIO LUNA,fundamental,iniciais (1-5),95.9,0.962137,4.801359,4.6,
2019,PE,Pernambuco,2614105,Sertânia,26525933,ESCOLA TECNICA ESTADUAL ARLINDO FERREIRA DOS SANTOS,medio,todos (1-4),93.6,0.93672299,4.952796,4.6,4.6
2019,AL,Alagoas,2707107,Piranhas,27004074,ESCOLA MUNICIPAL DE EDUCACAO BASICA DESEMBARGADOR ANTONIO NUNES ARAUJO,fundamental,finais (6-9),95.3,0.949929,4.8413329,4.6,3.8
2021,AL,Alagoas,2707206,Poço das Trincheiras,27006859,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL IRINEU TENORIO,fundamental,finais (6-9),100,1,4.562167,4.6,3.9
2023,AL,Alagoas,2708006,Santana do Ipanema,27007383,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO CRISTOVAO,fundamental,iniciais (1-5),100,1,4.641585,4.6,
2021,AL,Alagoas,2708402,São José da Tapera,27008568,EMEIF JOSE ALVES DA SILVA,fundamental,iniciais (1-5),100,1,4.614052,4.6,4.4
2023,AL,Alagoas,2708402,São José da Tapera,27008665,EMEIF ANTONIO AGOSTINHO DOS ANJOS,fundamental,finais (6-9),86.6,0.866574,5.296833,4.6,
2021,AL,Alagoas,2700706,Batalha,27009289,ESCOLA MUL DE EDUC BAS JONAS HONORIO BARBOSA,fundamental,iniciais (1-5),86.7,0.909215,5.087824,4.6,
2021,AL,Alagoas,2706307,Palmeira dos Índios,27014746,ESCOLA MUNICIPAL DR GERSON JATOBA LEITE,fundamental,finais (6-9),99.3,0.993481,4.665667,4.6,5.4
2019,AL,Alagoas,2700300,Arapiraca,27016404,ESCOLA ESTADUAL DR JOSE TAVARES,fundamental,finais (6-9),93.4,0.94159901,4.9161668,4.6,4
2021,AL,Alagoas,2700300,Arapiraca,27016706,ESCOLA DE ENSINO FUND MANOEL HUMBERTO DA COSTA,fundamental,finais (6-9),99.5,0.995951,4.658,4.6,4.6
2023,AL,Alagoas,2700300,Arapiraca,27016803,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR LUIZ ALBERTO DE MELO,fundamental,iniciais (1-5),90.1,0.896856,5.147605,4.6,
2023,AL,Alagoas,2700300,Arapiraca,27017184,ESCOLA DE ENSINO FUNDAMENTAL DOMINGOS LOPES DA SILVA,fundamental,finais (6-9),93.9,0.937266,4.903167,4.6,
2019,AL,Alagoas,2700300,Arapiraca,27017362,ESCOLA DE ENSINO FUND TEN CEL LAURY CAPISTRANO,fundamental,finais (6-9),91.9,0.91921401,5.030333,4.6,4
2021,AL,Alagoas,2702355,Craíbas,27018172,ESCOLA DE ENSINO FUNDAMENTAL PEDRO RAMOS FRANCISCO,fundamental,iniciais (1-5),99.7,0.99778,4.618176,4.6,3.8
2019,AL,Alagoas,2702900,Girau do Ponciano,27019268,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA GENOVEVA MARIA DA COSTA,fundamental,finais (6-9),99.4,0.99466598,4.669167,4.6,3.9
2019,AL,Alagoas,2704203,Limoeiro de Anadia,27020045,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA FERREIRA DE ALMEIDA,fundamental,iniciais (1-5),97.6,0.98336202,4.7180429,4.6,
2021,AL,Alagoas,2709103,Taquarana,27021238,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA IRACI TEOFILO DE CASTRO,fundamental,finais (6-9),98.5,0.984402,4.697333,4.6,4.8
2023,AL,Alagoas,2700409,Atalaia,27026221,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LUCIO FIDELIS DE MOURA,fundamental,iniciais (1-5),98.7,0.983589,4.684905,4.6,
2019,AL,Alagoas,2702108,Colônia Leopoldina,27027880,ESCOLA DE ENS FUND MANOEL SIQUEIRA CAMPOS,fundamental,iniciais (1-5),100,1,4.5743222,4.6,5.4
2019,AL,Alagoas,2708501,São Luís do Quitunde,27032124,ESCOLA MUNICIPAL PROFESSORA MARIA DO CARMO DE MORAES,fundamental,finais (6-9),92.8,0.93339097,4.9308329,4.6,3.9
2023,AL,Alagoas,2704500,Maragogi,27032540,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR JOSE JORGE DE FARIAS SALES,fundamental,finais (6-9),90.6,0.912033,4.9915,4.6,
